person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,69000,RENT,6.0,DEBTCONSOLIDATION,B,33.80447726174032,5.2209614143029945,0,0.10780879944927324,N,3
24,77000,MORTGAGE,8.0,MEDICAL,A,36.84153446321289,4.31474426739966,0,0.12203542417018451,N,3
20,77000,MORTGAGE,4.0,VENTURE,A,29.316386072918462,4.00811549281157,0,0.06650815354866042,N,2
26,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,28.482859049643565,5.507795792211429,0,0.059486443386211396,Y,3
24,71000,MORTGAGE,6.0,EDUCATION,B,27.887153737473458,4.760652300366778,1,0.059486443386211396,N,2
23,71000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,40.494917292743274,6.048520816652888,1,0.15865969514278924,Y,2
26,77004,MORTGAGE,0.0,MEDICAL,B,29.316386072918462,5.2209614143029945,0,0.06650815354866042,N,4
25,77004,MORTGAGE,9.0,PERSONAL,B,37.524114979005375,4.5307128726487935,0,0.12639575665962294,N,2
23,77004,MORTGAGE,6.0,MEDICAL,A,35.35655209774959,3.2170975999804727,0,0.11275172017356352,N,3
24,42000,RENT,4.0,EDUCATION,A,33.84914921418258,3.8350506231702495,0,0.14572589741421438,N,4
23,77004,MORTGAGE,7.0,VENTURE,A,29.316386072918462,3.9678435512490733,0,0.06650815354866042,N,2
24,71004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,27.887153737473458,6.005895715953043,1,0.059486443386211396,Y,3
25,71004,MORTGAGE,1.0,DEBTCONSOLIDATION,E,22.724955450982304,6.512846253877435,1,0.027922524440751297,N,3
25,77004,MORTGAGE,2.0,DEBTCONSOLIDATION,C,38.17290711901017,5.740049934227697,0,0.13459816047622114,N,2
20,77052,MORTGAGE,4.0,EDUCATION,B,42.6021669652748,5.043287083548921,0,0.1671387780366712,N,2
25,77078,MORTGAGE,1.0,DEBTCONSOLIDATION,B,25.11310119168975,5.27369847647924,0,0.03637498791878667,N,2
22,50004,RENT,6.0,EDUCATION,D,33.84914921418258,6.068502193850697,0,0.13058052038600915,N,4
23,55000,RENT,0.0,PERSONAL,C,33.84914921418258,5.424258164961908,0,0.12639575665962294,Y,2
22,77237,MORTGAGE,0.0,MEDICAL,A,29.14814393341567,3.3613807200979817,0,0.06650815354866042,N,3
24,77237,MORTGAGE,8.0,MEDICAL,A,37.524114979005375,3.3613807200979817,0,0.12639575665962294,N,3
22,90000,RENT,6.0,MEDICAL,B,33.84914921418258,5.142537787494117,0,0.08577270577368722,N,3
24,77350,MORTGAGE,2.0,DEBTCONSOLIDATION,C,27.575603222175797,5.706177955682987,0,0.052136339569364726,Y,4
24,100000,RENT,1.0,PERSONAL,C,33.84914921418258,5.494384624273208,0,0.07963535856508341,Y,4
24,22000,RENT,8.0,EDUCATION,A,34.54221326778135,3.841933563093266,1,0.203959609416471,N,2
26,27000,RENT,9.0,DEBTCONSOLIDATION,A,34.54221326778135,4.3019985976324175,1,0.18951317300823922,N,3
23,27000,RENT,7.0,DEBTCONSOLIDATION,A,34.54221326778135,4.2023363563706635,1,0.18951317300823922,N,4
22,27300,RENT,1.0,MEDICAL,B,34.54221326778135,5.077471851285368,1,0.18761725521095682,N,4
21,29000,RENT,6.0,MEDICAL,C,34.54221326778135,5.627440931456312,1,0.18362031118897987,Y,2
21,29004,RENT,5.0,MEDICAL,C,34.54221326778135,5.817658963202639,1,0.18362031118897987,N,2
23,29472,RENT,3.0,DEBTCONSOLIDATION,C,34.54221326778135,5.627440931456312,1,0.18151332289601382,N,4
25,30720,RENT,2.0,HOMEIMPROVEMENT,C,34.54221326778135,5.687877721116071,1,0.17932976077148235,N,2
26,77604,MORTGAGE,0.0,DEBTCONSOLIDATION,C,30.3342821320062,5.513153592612336,0,0.07321898211290748,Y,4
23,32000,RENT,4.0,EDUCATION,B,34.54221326778135,4.616352236792386,1,0.17471923148770432,N,3
25,32000,RENT,7.0,DEBTCONSOLIDATION,A,34.54221326778135,3.8933007005160323,1,0.17471923148770432,N,3
23,77705,MORTGAGE,4.0,EDUCATION,E,26.220706574957266,6.448749062022832,0,0.04443916500008338,Y,4
23,33000,RENT,0.0,DEBTCONSOLIDATION,A,34.54221326778135,3.8933007005160323,1,0.17228497321906472,N,2
23,77927,MORTGAGE,7.0,EDUCATION,C,37.524114979005375,5.494384624273208,0,0.12639575665962294,Y,4
23,33600,RENT,7.0,MEDICAL,D,34.54221326778135,6.17753182216554,1,0.17228497321906472,Y,3
25,29000,RENT,9.0,PERSONAL,A,34.54221326778135,4.169845657099273,1,0.18362031118897987,N,2
23,78000,MORTGAGE,7.0,EDUCATION,B,22.724955450982304,5.3397750077070585,0,0.027922524440751297,N,2
24,72000,MORTGAGE,8.0,EDUCATION,C,36.84153446321289,5.927580842868323,1,0.12639575665962294,Y,4
25,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,33.669449219720555,5.830519424335643,1,0.10265113379417039,N,3
24,29000,RENT,0.0,EDUCATION,D,34.54221326778135,6.02848998222252,1,0.18362031118897987,Y,4
24,78000,OWN,6.0,HOMEIMPROVEMENT,B,27.089219045444224,5.41341092089616,0,0.052136339569364726,N,3
23,57000,RENT,0.0,EDUCATION,D,34.58424024461778,5.950396456610124,1,0.12639575665962294,N,4
23,78000,MORTGAGE,0.0,MEDICAL,A,33.669449219720555,3.5273976135530263,0,0.09726738541716978,N,2
25,78000,MORTGAGE,9.0,EDUCATION,A,31.70230103673127,3.974574294446668,0,0.07963535856508341,N,4
22,30000,RENT,1.0,PERSONAL,A,34.62612280464566,3.5273976135530263,1,0.18151332289601382,N,4
23,78000,MORTGAGE,5.0,EDUCATION,B,27.887153737473458,5.142537787494117,0,0.052136339569364726,N,2
26,78000,MORTGAGE,7.0,PERSONAL,A,30.80936480079434,3.5273976135530263,0,0.07321898211290748,N,2
24,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,27.887153737473458,3.5273976135530263,0,0.052136339569364726,N,4
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,32.22639503401454,3.841933563093266,0,0.08577270577368722,N,4
22,78000,MORTGAGE,2.0,EDUCATION,B,20.76795341600809,4.8375500854341364,0,0.019059032477287838,N,4
22,72000,MORTGAGE,1.0,PERSONAL,C,32.22639503401454,6.253488035233773,1,0.09164550999092827,N,2
22,32244,RENT,2.0,VENTURE,B,34.62612280464566,5.281990655285808,1,0.17471923148770432,N,3
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,34.62612280464566,5.526531497628809,0,0.14915050329746676,N,2
23,78000,MORTGAGE,4.0,PERSONAL,A,37.524114979005375,4.169845657099273,0,0.12639575665962294,N,2
26,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,24.19955612823122,5.08031317164926,0,0.03637498791878667,N,2
26,78000,MORTGAGE,10.0,EDUCATION,A,32.04569648415042,3.6602719442568312,0,0.08577270577368722,N,4
23,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,29.316386072918462,5.494384624273208,0,0.06650815354866042,N,3
21,40000,OWN,5.0,MEDICAL,A,35.35655209774959,4.3019985976324175,0,0.1644183285980917,N,2
22,26000,RENT,5.0,PERSONAL,D,34.709459233690396,6.477296205929573,1,0.19311374540391096,N,3
24,30852,RENT,4.0,MEDICAL,A,34.709459233690396,3.2170975999804727,1,0.17932976077148235,N,4
23,78000,MORTGAGE,7.0,EDUCATION,C,26.577508568220797,5.513153592612336,0,0.04443916500008338,N,3
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,40.494917292743274,4.754701019592947,0,0.1524437080581079,N,2
25,78000,MORTGAGE,9.0,EDUCATION,A,31.70230103673127,3.2170975999804727,0,0.07963535856508341,N,2
22,40000,OWN,6.0,EDUCATION,D,27.887153737473458,6.333588078074887,0,0.09726738541716978,Y,4
23,78000,MORTGAGE,7.0,EDUCATION,A,27.25401649881498,3.8933007005160323,0,0.052136339569364726,N,2
24,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,25.464277250241583,3.0726900811864266,0,0.04443916500008338,N,4
23,78000,MORTGAGE,7.0,EDUCATION,A,35.667857013660914,3.7657716853003445,0,0.11275172017356352,N,3
26,78000,MORTGAGE,8.0,PERSONAL,C,35.35655209774959,5.61159632195353,0,0.10780879944927324,N,4
25,30840,RENT,2.0,VENTURE,D,34.709459233690396,6.567071386596502,1,0.17932976077148235,N,4
22,40000,RENT,2.0,VENTURE,A,34.709459233690396,3.9678435512490733,0,0.15865969514278924,N,2
24,41600,RENT,2.0,MEDICAL,B,34.709459233690396,4.82872122331972,0,0.1556115371039023,N,3
22,78000,MORTGAGE,3.0,EDUCATION,A,35.35655209774959,3.498248022577391,0,0.10780879944927324,N,3
21,42000,RENT,5.0,VENTURE,D,34.709459233690396,6.448749062022832,0,0.1556115371039023,N,4
25,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,33.669449219720555,3.2170975999804727,0,0.09726738541716978,N,2
23,78000,MORTGAGE,2.0,VENTURE,A,29.316386072918462,3.631806646372743,0,0.06650815354866042,N,4
26,78000,MORTGAGE,4.0,PERSONAL,B,20.76795341600809,4.751723422522389,0,0.019059032477287838,N,2
23,45000,RENT,2.0,PERSONAL,B,34.709459233690396,4.819880992538064,0,0.14915050329746676,N,2
25,78000,MORTGAGE,0.0,VENTURE,A,36.84153446321289,3.841933563093266,0,0.12203542417018451,N,3
23,72000,MORTGAGE,6.0,VENTURE,C,35.35655209774959,5.659032347003334,1,0.1174905742817938,Y,2
24,45000,RENT,0.0,MEDICAL,C,34.709459233690396,5.234876658129141,0,0.14915050329746676,Y,3
26,78000,OWN,2.0,VENTURE,C,22.724955450982304,5.945331951298465,0,0.027922524440751297,Y,3
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,37.524114979005375,3.9678435512490733,0,0.12639575665962294,N,3
23,78000,MORTGAGE,0.0,VENTURE,D,42.94425908363144,6.160283110814485,0,0.16975953713036135,Y,3
25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,22.724955450982304,5.184656331290282,0,0.027922524440751297,N,4
24,78000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,33.486994050100414,4.936829374622175,0,0.09726738541716978,N,3
23,78000,MORTGAGE,7.0,EDUCATION,B,17.64437259265911,4.607229404408999,0,0.009760196186011837,N,3
24,50000,RENT,0.0,VENTURE,C,34.709459233690396,5.72182953889128,0,0.13845665072713714,Y,3
23,78000,MORTGAGE,7.0,EDUCATION,A,29.514793085727387,3.9678435512490733,0,0.06650815354866042,N,2
23,54000,RENT,4.0,EDUCATION,C,34.709459233690396,5.758227770612001,0,0.13459816047622114,Y,2
22,78000,MORTGAGE,6.0,EDUCATION,B,39.383091609599575,4.936829374622175,0,0.1421635234861285,N,3
22,78000,MORTGAGE,6.0,MEDICAL,A,31.430855160212154,3.841933563093266,0,0.07963535856508341,N,4
22,78000,MORTGAGE,6.0,EDUCATION,E,38.17290711901017,6.3721501132996,0,0.13459816047622114,Y,2
22,78000,MORTGAGE,3.0,EDUCATION,E,38.17290711901017,6.3721501132996,0,0.13459816047622114,N,3
24,78000,MORTGAGE,4.0,PERSONAL,A,37.187302124755135,3.841933563093266,0,0.12639575665962294,N,4
23,60000,RENT,0.0,EDUCATION,C,34.709459233690396,4.875678180439281,0,0.12639575665962294,N,3
24,78000,OWN,8.0,EDUCATION,B,42.94425908363144,5.27369847647924,0,0.16975953713036135,N,4
24,61000,RENT,8.0,PERSONAL,B,34.709459233690396,4.640618841969781,0,0.12203542417018451,N,3
22,61200,RENT,6.0,PERSONAL,A,34.709459233690396,3.5273976135530263,0,0.12203542417018451,N,4
22,78000,OWN,6.0,PERSONAL,A,26.220706574957266,3.9205152199039848,0,0.04443916500008338,N,4
25,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,36.98095140921136,5.077471851285368,0,0.12203542417018451,N,3
22,57800,RENT,6.0,DEBTCONSOLIDATION,C,34.709459233690396,5.5398857946896705,1,0.12639575665962294,N,3
24,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,31.70230103673127,5.55587996430581,0,0.07963535856508341,N,2
23,78000,MORTGAGE,1.0,EDUCATION,B,38.17290711901017,5.19305060386713,0,0.13459816047622114,N,3
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,33.30168392317658,4.925222937366213,0,0.09164550999092827,N,2
25,61200,MORTGAGE,9.0,MEDICAL,D,40.494917292743274,5.950396456610124,1,0.15865969514278924,Y,2
25,68000,RENT,4.0,PERSONAL,B,34.709459233690396,5.2209614143029945,0,0.11275172017356352,N,2
24,71000,RENT,8.0,VENTURE,B,34.709459233690396,5.043287083548921,0,0.11275172017356352,N,3
24,61200,MORTGAGE,9.0,MEDICAL,B,36.486240945836556,4.890286951579535,1,0.12639575665962294,N,2
25,72000,RENT,8.0,PERSONAL,B,34.709459233690396,4.751723422522389,0,0.11275172017356352,N,2
25,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,42.94425908363144,4.533790647291129,0,0.16975953713036135,N,4
26,78402,RENT,3.0,VENTURE,B,34.709459233690396,5.142537787494117,0,0.10265113379417039,N,3
25,78200,MORTGAGE,9.0,MEDICAL,A,29.316386072918462,3.498248022577391,0,0.06650815354866042,N,3
25,82000,RENT,9.0,PERSONAL,A,34.709459233690396,3.0726900811864266,0,0.10265113379417039,N,4
23,61455,MORTGAGE,0.0,MEDICAL,E,37.524114979005375,6.460655346587234,1,0.13459816047622114,N,3
24,78386,OWN,3.0,EDUCATION,A,26.220706574957266,3.0726900811864266,0,0.04443916500008338,N,3
22,78400,MORTGAGE,2.0,VENTURE,D,27.887153737473458,6.618621422676826,0,0.052136339569364726,Y,3
24,78400,MORTGAGE,5.0,VENTURE,C,39.03126140684583,5.624802437319207,0,0.13845665072713714,N,2
26,100016,RENT,10.0,EDUCATION,C,34.709459233690396,5.7556335311814575,0,0.08577270577368722,Y,2
22,78413,MORTGAGE,6.0,EDUCATION,B,39.09053409089182,4.8375500854341364,0,0.13845665072713714,N,2
26,78420,MORTGAGE,2.0,HOMEIMPROVEMENT,B,31.70230103673127,5.08031317164926,0,0.07963535856508341,N,4
24,78500,MORTGAGE,8.0,VENTURE,A,29.316386072918462,3.8350506231702495,0,0.06650815354866042,N,4
23,78500,MORTGAGE,7.0,EDUCATION,A,30.80936480079434,3.8350506231702495,0,0.07321898211290748,N,3
25,72500,MORTGAGE,3.0,VENTURE,D,38.17290711901017,6.085945615794015,1,0.13845665072713714,Y,4
23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,27.575603222175797,3.713264082490948,0,0.052136339569364726,N,4
24,110000,RENT,1.0,EDUCATION,A,34.709459233690396,3.8350506231702495,0,0.07963535856508341,N,4
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,38.17290711901017,3.9678435512490733,0,0.13058052038600915,N,2
24,180000,RENT,3.0,PERSONAL,A,34.709459233690396,3.2170975999804727,0,0.052136339569364726,N,4
25,45000,RENT,2.0,DEBTCONSOLIDATION,A,34.75091534732607,4.453294001454132,0,0.14915050329746676,N,2
22,72644,MORTGAGE,3.0,PERSONAL,A,29.182008706304458,3.8350506231702495,1,0.06650815354866042,N,3
26,61754,MORTGAGE,7.0,MEDICAL,D,33.669449219720555,5.973147137602849,1,0.10265113379417039,N,4
21,35000,RENT,5.0,MEDICAL,C,34.79223153385943,5.627440931456312,1,0.16975953713036135,N,3
26,41892,RENT,8.0,EDUCATION,C,34.79223153385943,5.55587996430581,0,0.1556115371039023,N,4
25,78720,MORTGAGE,6.0,MEDICAL,B,33.669449219720555,4.527633654512126,0,0.09726738541716978,N,2
22,78792,MORTGAGE,4.0,EDUCATION,D,28.626515165020447,5.917419581219692,0,0.059486443386211396,N,4
23,78885,OWN,2.0,VENTURE,B,40.494917292743274,5.3397750077070585,0,0.14915050329746676,N,3
26,78948,MORTGAGE,3.0,MEDICAL,B,39.09053409089182,5.176252292505034,0,0.13845665072713714,N,2
22,45000,RENT,6.0,EDUCATION,C,34.79223153385943,5.624802437319207,0,0.14915050329746676,Y,2
22,78996,OWN,6.0,MEDICAL,B,33.669449219720555,4.971533367663319,0,0.09726738541716978,N,2
23,71000,RENT,7.0,MEDICAL,A,34.79223153385943,3.8350506231702495,0,0.11275172017356352,N,2
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,34.812837495064755,4.616352236792386,1,0.18565393698916363,N,3
22,79000,MORTGAGE,6.0,MEDICAL,A,34.004200955892614,3.5273976135530263,0,0.09726738541716978,N,4
23,79000,MORTGAGE,7.0,EDUCATION,A,39.28140788266765,3.5273976135530263,0,0.1421635234861285,N,2
25,36000,RENT,7.0,MEDICAL,B,34.812837495064755,5.41341092089616,1,0.1671387780366712,N,4
24,79000,MORTGAGE,4.0,PERSONAL,A,31.70230103673127,3.293523846692644,0,0.07963535856508341,N,3
25,30000,RENT,10.0,VENTURE,A,34.874448465473485,3.841933563093266,1,0.18362031118897987,N,4
26,41500,RENT,9.0,EDUCATION,A,34.874448465473485,3.8933007005160323,0,0.1556115371039023,N,3
25,79000,OWN,3.0,VENTURE,A,36.84153446321289,3.6353726313335986,0,0.12203542417018451,N,2
22,79000,MORTGAGE,3.0,VENTURE,C,46.89384689884585,5.708788747718368,0,0.1948235461835074,Y,2
22,50000,RENT,6.0,EDUCATION,D,34.874448465473485,6.639621908702325,0,0.1421635234861285,Y,4
23,60000,RENT,4.0,PERSONAL,C,34.874448465473485,6.073489853364605,0,0.12639575665962294,Y,4
25,79000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,33.669449219720555,3.2170975999804727,0,0.09726738541716978,N,2
25,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,40.494917292743274,3.631806646372743,0,0.14915050329746676,N,3
22,62050,MORTGAGE,1.0,MEDICAL,C,21.577271836635923,5.590419006012278,1,0.027922524440751297,Y,4
24,65000,RENT,2.0,HOMEIMPROVEMENT,B,34.874448465473485,5.19305060386713,0,0.12203542417018451,N,3
24,73000,RENT,1.0,DEBTCONSOLIDATION,D,34.874448465473485,5.97567100692327,1,0.11275172017356352,Y,4
25,79000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,32.727536348057775,3.578044727812624,0,0.08577270577368722,N,4
25,62050,MORTGAGE,7.0,MEDICAL,B,39.55567029365503,4.82872122331972,1,0.14915050329746676,N,3
22,79000,MORTGAGE,6.0,EDUCATION,B,33.669449219720555,4.936829374622175,0,0.09726738541716978,N,2
23,79000,MORTGAGE,2.0,EDUCATION,A,24.640945218381095,3.9678435512490733,0,0.03637498791878667,N,2
23,107806,RENT,3.0,VENTURE,B,34.89491692840899,4.754701019592947,0,0.08577270577368722,N,3
23,79000,MORTGAGE,7.0,EDUCATION,C,38.17290711901017,5.424258164961908,0,0.13058052038600915,Y,4
22,79000,MORTGAGE,6.0,VENTURE,C,34.54221326778135,5.526531497628809,0,0.10265113379417039,Y,4
26,79000,MORTGAGE,6.0,PERSONAL,C,36.84153446321289,5.648516294907322,0,0.12203542417018451,Y,3
25,79000,OWN,9.0,VENTURE,B,37.187302124755135,5.077471851285368,0,0.12203542417018451,N,3
25,79000,MORTGAGE,2.0,MEDICAL,C,37.524114979005375,5.706177955682987,0,0.12639575665962294,N,2
25,79000,MORTGAGE,9.0,PERSONAL,B,31.15266436789216,4.646671723406301,0,0.07321898211290748,N,3
23,79100,MORTGAGE,4.0,VENTURE,A,24.853810994481943,3.0726900811864266,0,0.03637498791878667,N,3
24,24000,RENT,0.0,EDUCATION,A,34.95611857741812,3.841933563093266,1,0.2011140913294194,N,3
26,79200,MORTGAGE,8.0,MEDICAL,A,29.41605540018112,3.3086777288973495,0,0.06650815354866042,N,2
24,79200,OWN,8.0,VENTURE,A,25.85006592006266,3.5273976135530263,0,0.04443916500008338,N,4
23,79200,MORTGAGE,7.0,EDUCATION,A,27.887153737473458,3.0726900811864266,0,0.052136339569364726,N,3
23,79200,MORTGAGE,6.0,EDUCATION,A,31.70230103673127,3.9678435512490733,0,0.07963535856508341,N,4
22,79200,MORTGAGE,6.0,VENTURE,B,27.49617640645608,4.718883227718062,0,0.052136339569364726,N,3
26,79380,MORTGAGE,5.0,EDUCATION,C,33.669449219720555,5.287513560827499,0,0.09726738541716978,Y,3
24,79400,MORTGAGE,8.0,HOMEIMPROVEMENT,B,35.35655209774959,4.607229404408999,0,0.10780879944927324,N,4
25,62393,OTHER,0.0,MEDICAL,D,40.494917292743274,6.02848998222252,1,0.1556115371039023,Y,3
26,79500,MORTGAGE,1.0,EDUCATION,B,29.316386072918462,5.043287083548921,0,0.06650815354866042,N,2
26,79560,MORTGAGE,10.0,DEBTCONSOLIDATION,B,31.70230103673127,5.369863158034459,0,0.07963535856508341,N,4
26,34100,RENT,0.0,DEBTCONSOLIDATION,A,34.95611857741812,3.5273976135530263,1,0.17471923148770432,N,3
22,79618,MORTGAGE,6.0,EDUCATION,A,30.57440519123776,3.9205152199039848,0,0.07321898211290748,N,3
21,34500,RENT,2.0,HOMEIMPROVEMENT,D,34.95611857741812,6.093409922192458,1,0.17228497321906472,N,2
24,79632,MORTGAGE,8.0,EDUCATION,C,30.80936480079434,5.804777426558771,0,0.07321898211290748,Y,3
26,79700,MORTGAGE,9.0,DEBTCONSOLIDATION,B,30.80936480079434,4.640618841969781,0,0.07321898211290748,N,3
24,79768,OWN,2.0,EDUCATION,C,35.35655209774959,5.627440931456312,0,0.10780879944927324,Y,4
23,40000,OWN,7.0,EDUCATION,A,36.12079127259544,3.7657716853003445,0,0.17228497321906472,N,4
25,79992,MORTGAGE,9.0,EDUCATION,A,33.669449219720555,3.3086777288973495,0,0.09726738541716978,N,2
23,34000,RENT,0.0,DEBTCONSOLIDATION,B,34.95611857741812,5.08031317164926,1,0.17471923148770432,N,2
23,79996,MORTGAGE,2.0,EDUCATION,E,42.486348050410335,6.340831965196104,0,0.1644183285980917,Y,3
23,40000,OWN,6.0,EDUCATION,A,24.19955612823122,3.8933007005160323,0,0.059486443386211396,N,3
26,74000,MORTGAGE,8.0,EDUCATION,B,37.524114979005375,4.616352236792386,1,0.13058052038600915,N,3
26,41784,RENT,0.0,EDUCATION,B,34.95611857741812,4.925222937366213,0,0.15865969514278924,N,4
26,80000,MORTGAGE,5.0,VENTURE,D,35.35655209774959,6.333588078074887,0,0.10780879944927324,N,2
24,42000,RENT,8.0,DEBTCONSOLIDATION,A,34.95611857741812,3.9678435512490733,0,0.1556115371039023,N,2
25,80000,MORTGAGE,9.0,VENTURE,E,26.220706574957266,6.971225970297251,0,0.04443916500008338,Y,3
25,80000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,29.316386072918462,3.974574294446668,0,0.059486443386211396,N,3
25,42000,RENT,9.0,VENTURE,C,34.95611857741812,5.706177955682987,0,0.1556115371039023,Y,3
26,45760,RENT,8.0,DEBTCONSOLIDATION,C,34.95611857741812,5.162223765427157,0,0.14915050329746676,N,4
25,45996,RENT,3.0,VENTURE,C,34.95611857741812,5.369863158034459,0,0.14915050329746676,N,4
23,80000,MORTGAGE,7.0,EDUCATION,B,37.524114979005375,5.3397750077070585,0,0.12639575665962294,N,2
26,62900,MORTGAGE,4.0,MEDICAL,A,34.54221326778135,3.974574294446668,1,0.10780879944927324,N,3
26,57000,RENT,0.0,HOMEIMPROVEMENT,A,34.95611857741812,3.841933563093266,0,0.13058052038600915,N,3
25,80000,MORTGAGE,4.0,MEDICAL,C,42.94425908363144,5.627440931456312,0,0.1671387780366712,N,2
22,40000,OWN,4.0,EDUCATION,A,31.70230103673127,3.2170975999804727,0,0.13058052038600915,N,2
24,62500,RENT,5.0,EDUCATION,A,34.95611857741812,3.2170975999804727,0,0.12203542417018451,N,3
23,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,42.486348050410335,5.142537787494117,0,0.1644183285980917,N,3
24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,39.383091609599575,3.974574294446668,0,0.1421635234861285,N,2
24,63000,RENT,3.0,VENTURE,C,34.95611857741812,5.963043704673576,0,0.12203542417018451,N,2
23,70000,RENT,2.0,VENTURE,B,34.95611857741812,5.184656331290282,0,0.11275172017356352,N,3
24,80000,MORTGAGE,8.0,EDUCATION,A,33.669449219720555,4.3019985976324175,0,0.09726738541716978,N,4
24,74000,RENT,3.0,EDUCATION,B,34.95611857741812,4.863968896765563,0,0.11275172017356352,N,3
25,80000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,26.220706574957266,3.5273976135530263,0,0.04443916500008338,N,2
24,80000,MORTGAGE,7.0,VENTURE,A,35.35655209774959,3.5273976135530263,0,0.10780879944927324,N,2
26,79000,RENT,7.0,HOMEIMPROVEMENT,B,34.95611857741812,5.2209614143029945,0,0.10780879944927324,N,3
25,74000,MORTGAGE,9.0,EDUCATION,A,39.383091609599575,3.974574294446668,1,0.14572589741421438,N,2
24,125000,RENT,4.0,VENTURE,B,34.95611857741812,4.757677311635081,0,0.07321898211290748,N,2
24,41000,RENT,4.0,MEDICAL,C,34.9764516470823,5.494384624273208,0,0.15865969514278924,Y,3
25,77954,RENT,9.0,DEBTCONSOLIDATION,D,34.99675119142857,6.448749062022832,1,0.10780879944927324,N,2
22,80000,MORTGAGE,5.0,MEDICAL,B,33.20792549932528,5.142537787494117,0,0.09164550999092827,N,2
26,70000,RENT,0.0,DEBTCONSOLIDATION,A,35.037250214034984,3.6602719442568312,0,0.1174905742817938,N,3
26,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,26.577508568220797,5.830519424335643,0,0.04443916500008338,N,4
26,71000,RENT,0.0,MEDICAL,B,35.037250214034984,4.936829374622175,0,0.11275172017356352,N,2
23,40000,RENT,7.0,EDUCATION,B,35.07761665740442,5.2209614143029945,0,0.16159358557910303,N,4
22,80000,MORTGAGE,6.0,VENTURE,B,38.17290711901017,5.3397750077070585,0,0.13058052038600915,N,4
23,57996,RENT,1.0,MEDICAL,C,35.07761665740442,5.622163034792844,0,0.13058052038600915,N,2
26,30000,RENT,6.0,MEDICAL,B,35.117851521731346,5.142537787494117,1,0.18565393698916363,N,2
24,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,30.57440519123776,5.927580842868323,0,0.07321898211290748,N,4
25,80000,MORTGAGE,9.0,VENTURE,A,29.316386072918462,3.3086777288973495,0,0.059486443386211396,N,4
25,80000,MORTGAGE,2.0,PERSONAL,C,27.732587637772202,6.083455990357402,0,0.052136339569364726,N,4
26,80000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,30.57440519123776,3.3086777288973495,0,0.07321898211290748,N,4
22,74000,MORTGAGE,6.0,EDUCATION,A,26.220706574957266,3.841933563093266,1,0.04443916500008338,N,3
25,80000,MORTGAGE,5.0,PERSONAL,A,39.49838479867697,3.974574294446668,0,0.1421635234861285,N,2
22,66000,RENT,6.0,DEBTCONSOLIDATION,E,35.157955795429764,6.536464488842234,1,0.12203542417018451,N,2
25,80000,MORTGAGE,2.0,MEDICAL,A,27.887153737473458,3.841933563093266,0,0.052136339569364726,N,3
22,44400,RENT,1.0,PERSONAL,C,35.17795926649783,5.627440931456312,0,0.1556115371039023,Y,4
22,35000,RENT,4.0,VENTURE,B,35.19793045532139,4.925222937366213,1,0.17471923148770432,N,2
24,40000,RENT,3.0,VENTURE,A,35.19793045532139,3.6353726313335986,0,0.16159358557910303,N,4
25,80000,MORTGAGE,6.0,MEDICAL,A,24.19955612823122,3.3086777288973495,0,0.03637498791878667,N,2
23,42000,RENT,6.0,EDUCATION,B,35.19793045532139,5.41341092089616,0,0.15865969514278924,N,2
26,76000,RENT,5.0,DEBTCONSOLIDATION,C,35.19793045532139,5.526531497628809,0,0.11275172017356352,Y,3
